,Course ID,Course Title,Course Credits,Description,ARTSCI,ARCH,ART,EN,BU,Section,Day,Time,Building,Instructor,Final Exam,Seats,Enroll,WaitList
84,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,10,TBA,,TBA,Genin,Default - none,999,0,0
85,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,11,TBA,,TBA,O'Brien,Default - none,999,0,0
86,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,12,TBA,,TBA,Guilak,Default - none,999,0,0
87,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,13,TBA,,TBA,Curiel,Default - none,999,0,0
88,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,14,TBA,,TBA,McPherson,Default - none,999,0,0
89,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,15,TBA,,TBA,Gutmann,Default - none,999,0,0
90,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,16,TBA,,TBA,Rentschler,Default - none,999,0,0
91,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,17,TBA,,TBA,Barbour,Default - none,999,0,0
92,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,18,TBA,,TBA,Seanez,Default - none,999,0,0
93,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,19,TBA,,TBA,"Monosov, I.",Default - none,999,0,0
94,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,20,TBA,,TBA,Cui,Default - none,999,0,0
95,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,21,TBA,,TBA,Culver,Default - none,999,0,0
96,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,22,TBA,,TBA,"Chen, Hong",Default - none,999,0,0
97,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,23,TBA,,TBA,"Wang, Yong",Default - none,999,0,0
98,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,24,TBA,,TBA,"Lai, Albert",Default - none,10,0,0
99,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,26,TBA,,TBA,"An, Hongyu",Default - none,999,0,0
100,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,27,TBA,,TBA,"Greenberg, M",Default - none,999,0,0
101,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,28,TBA,,TBA,Randolph,Default - none,999,0,0
102,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,30,TBA,,TBA,Shao,Default - none,999,0,0
103,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,31,TBA,,TBA,"Millman, Jeffrey",Default - none,999,0,0
104,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,33,TBA,,TBA,"Lake, S",Default - none,999,0,0
105,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,34,TBA,,TBA,Hu,Default - none,999,0,0
106,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,38,TBA,,TBA,"Silva, Matt",Default - none,999,0,0
107,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,39,TBA,,TBA,Shokeen,Default - none,999,0,0
108,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,40,TBA,,TBA,"Zhu,Qing",Default - none,20,0,0
109,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,41,TBA,,TBA,Guan,Default - none,20,0,0
110,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,42,TBA,,TBA,"Pathak, A",Default - none,999,0,0
111,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,43,TBA,,TBA,Scheller,Default - none,999,0,0
112,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,44,TBA,,TBA,Pappu,Default - none,999,0,0
113,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,45,TBA,,TBA,Rutz,Default - none,999,0,0
114,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,47,TBA,,TBA,"McAlinden,A.",Default - none,999,0,0
115,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,51,TBA,,TBA,Vahey,Default - none,999,0,0
116,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,52,TBA,,TBA,"Lee, J-M",Default - none,999,0,0
117,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,53,TBA,,TBA,Kerschensteiner,Default - none,999,0,0
118,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,54,TBA,,TBA,"Zhang,Tiezhi",Default - none,999,0,0
119,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,56,TBA,,TBA,Brunner,Default - none,999,0,0
120,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,57,TBA,,TBA,Leuthardt,Default - none,999,0,0
121,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,58,TBA,,TBA,Eggebrecht,Default - none,999,0,0
122,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,64,TBA,,TBA,Raman,Default - none,999,0,0
123,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,65,TBA,,TBA,Van Essen,Default - none,999,0,0
124,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,66,TBA,,TBA,Huebsch,Default - none,999,0,0
125,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,67,TBA,,TBA,Bijsterbosch,Default - none,999,0,0
126,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,68,TBA,,TBA,Bauer,Default - none,999,0,0
127,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,70,TBA,,TBA,Jha,Default - none,999,0,0
128,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,73,TBA,,TBA,Tai,Default - none,999,0,0
129,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,74,TBA,,TBA,Holy,Default - none,999,0,0
130,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,77,TBA,,TBA,Nichols,Default - none,999,0,0
131,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,79,TBA,,TBA,Woodard,Default - none,999,0,0
132,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,80,TBA,,TBA,"Zhou, Chao",Default - none,999,0,0
133,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,81,TBA,,TBA,Han,Default - none,999,0,0
134,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,82,TBA,,TBA,"Silva, Jon",Default - none,999,0,0
135,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,83,TBA,,TBA,Ding,Default - none,999,0,0
136,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,86,TBA,,TBA,Wagenseil,Default - none,999,0,0
137,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,91,TBA,,TBA,"Dantas,G.",Default - none,999,0,0
138,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,92,TBA,,TBA,Dosenbach,Default - none,999,0,0
139,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,93,TBA,,TBA,Sotiras,Default - none,999,0,0
140,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,94,TBA,,TBA,Milbrandt,Default - none,999,0,0
141,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,95,TBA,,TBA,Shoghi-Jadid,Default - none,999,0,0
142,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,96,TBA,,TBA,Oyen,Default - none,999,0,0
143,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,98,TBA,,TBA,Wheelock,Default - none,999,0,0
144,E62 BME 600,Doctoral Research,Var. Units (max = 9.0),All sections TBA.,,,,,,99,TBA,,TBA,Darafsheh,Default - none,999,0,0
145,E81 CSE 131,Introduction to Computer Science,3.0 Units,"An introduction to software concepts and implementation, emphasizing problem solving through abstraction and decomposition. Introduces processes and algorithms, procedural abstraction, data abstraction, encapsulation, and object-oriented programming. Recursion, iteration, and simple data structures are covered. Concepts and skills are mastered through programming projects, many of which employ graphics to enhance conceptual understanding. Java, an object-oriented programming language, is the vehicle of exploration. Active-learning sessions are conducted in a studio setting in which students interact with each other and the professor to solve problems collaboratively. Prerequisites: Comfort with algebra and geometry at the high school level is assumed. Patience, good planning, and organization will promote success. Required in-person evening exams will be given on TBD. Note that this course will be held in-person.",,FV ,,TU 3.00 ,SCI ,01,M------,1:00P-2:20P,TBA,"Shook, MTabakhi",Dec  9 2024  3:30PM -  5:30PM,298,0,0
146,E81 CSE 131,Introduction to Computer Science,3.0 Units,"An introduction to software concepts and implementation, emphasizing problem solving through abstraction and decomposition. Introduces processes and algorithms, procedural abstraction, data abstraction, encapsulation, and object-oriented programming. Recursion, iteration, and simple data structures are covered. Concepts and skills are mastered through programming projects, many of which employ graphics to enhance conceptual understanding. Java, an object-oriented programming language, is the vehicle of exploration. Active-learning sessions are conducted in a studio setting in which students interact with each other and the professor to solve problems collaboratively. Prerequisites: Comfort with algebra and geometry at the high school level is assumed. Patience, good planning, and organization will promote success. Required in-person evening exams will be given on TBD. Note that this course will be held in-person.",,FV ,,TU 3.00 ,SCI ,02,M------,2:30P-3:50P,TBA,"Shook, MTabakhi",Dec  9 2024  3:30PM -  5:30PM,298,0,0
147,E81 CSE 131,Introduction to Computer Science,3.0 Units,"An introduction to software concepts and implementation, emphasizing problem solving through abstraction and decomposition. Introduces processes and algorithms, procedural abstraction, data abstraction, encapsulation, and object-oriented programming. Recursion, iteration, and simple data structures are covered. Concepts and skills are mastered through programming projects, many of which employ graphics to enhance conceptual understanding. Java, an object-oriented programming language, is the vehicle of exploration. Active-learning sessions are conducted in a studio setting in which students interact with each other and the professor to solve problems collaboratively. Prerequisites: Comfort with algebra and geometry at the high school level is assumed. Patience, good planning, and organization will promote success. Required in-person evening exams will be given on TBD. Note that this course will be held in-person.",,FV ,,TU 3.00 ,SCI ,A,--W----,1:00P-2:20P,Urbauer / 222   ,"Shook, MTabakhi",Default - none,60,0,0
148,E81 CSE 131,Introduction to Computer Science,3.0 Units,"An introduction to software concepts and implementation, emphasizing problem solving through abstraction and decomposition. Introduces processes and algorithms, procedural abstraction, data abstraction, encapsulation, and object-oriented programming. Recursion, iteration, and simple data structures are covered. Concepts and skills are mastered through programming projects, many of which employ graphics to enhance conceptual understanding. Java, an object-oriented programming language, is the vehicle of exploration. Active-learning sessions are conducted in a studio setting in which students interact with each other and the professor to solve problems collaboratively. Prerequisites: Comfort with algebra and geometry at the high school level is assumed. Patience, good planning, and organization will promote success. Required in-person evening exams will be given on TBD. Note that this course will be held in-person.",,FV ,,TU 3.00 ,SCI ,B,--W----,1:00P-2:20P,Urbauer / 218   ,"Shook, MTabakhi",Default - none,60,0,0
